Date,Open,High,Low,Close,Volume
3/11/1994 0:00:00,4832,4858,4744,4765,
3/14/1994 0:00:00,4765,4920,4730,4916,
3/15/1994 0:00:00,4916,4997,4840,4917,
3/16/1994 0:00:00,4917,5089,4868,5047,
3/17/1994 0:00:00,5047,5078,4809,4916,
3/18/1994 0:00:00,4916,4958,4594,4623,
3/21/1994 0:00:00,4541,4541,4265,4338,
3/22/1994 0:00:00,4338,4543,4263,4540,
3/23/1994 0:00:00,4540,4666,4419,4666,
3/24/1994 0:00:00,4585,4585,4344,4458,
3/25/1994 0:00:00,4458,4662,4424,4643,
3/28/1994 0:00:00,4643,4824,4578,4594,
3/29/1994 0:00:00,4558,4558,4349,4427,
3/30/1994 0:00:00,4427,4567,4338,4562,
4/4/1994 0:00:00,4467,4467,4001,4002,
4/5/1994 0:00:00,4002,4188,3926,4138,
4/6/1994 0:00:00,4138,4225,4015,4082,
4/7/1994 0:00:00,4082,4126,3957,4114,
4/8/1994 0:00:00,4114,4289,4059,4208,
4/11/1994 0:00:00,4208,4461,4189,4457,
4/12/1994 0:00:00,4442,4442,4334,4344,
4/13/1994 0:00:00,4339,4339,4007,4014,
4/14/1994 0:00:00,3971,3971,3737,3821,
4/15/1994 0:00:00,3821,3837,3575,3592,
4/18/1994 0:00:00,3592,3671,3356,3421,
4/19/1994 0:00:00,3421,3433,3206,3224,
4/20/1994 0:00:00,3224,3310,3005,3018,
4/22/1994 0:00:00,3171,3284,3171,3277,
4/25/1994 0:00:00,3277,3601,3213,3515,
4/26/1994 0:00:00,3515,3580,3453,3524,
4/27/1994 0:00:00,3510,3510,3345,3506,
4/28/1994 0:00:00,3506,3619,3484,3593,
4/29/1994 0:00:00,3593,3659,3513,3607,
5/2/1994 0:00:00,3607,3618,3543,3584,
5/3/1994 0:00:00,3583,3583,3360,3369,
5/4/1994 0:00:00,3327,3327,3101,3165,
5/5/1994 0:00:00,3126,3126,2859,2864,
5/6/1994 0:00:00,2864,2942,2577,2940,
5/9/1994 0:00:00,2940,2997,2710,2723,
5/10/1994 0:00:00,2723,2937,2685,2916,55
5/11/1994 0:00:00,2916,3003,2812,2864,
5/12/1994 0:00:00,2864,2992,2797,2984,
5/13/1994 0:00:00,2984,3003,2801,2842,
5/16/1994 0:00:00,2842,2858,2698,2754,
5/17/1994 0:00:00,2754,2873,2700,2856,
5/18/1994 0:00:00,2856,3059,2809,3052,
5/19/1994 0:00:00,3052,3369,3002,3366,
5/20/1994 0:00:00,3366,3447,3268,3349,
5/23/1994 0:00:00,3349,3461,3326,3398,
5/24/1994 0:00:00,3398,3414,3255,3391,
5/25/1994 0:00:00,3391,3618,3306,3608,
5/26/1994 0:00:00,3608,3692,3507,3610,
5/27/1994 0:00:00,3610,3612,3443,3562,
5/30/1994 0:00:00,3562,3640,3526,3620,
5/31/1994 0:00:00,3620,3695,3561,3617,
6/1/1994 0:00:00,3617,3651,3511,3640,
6/3/1994 0:00:00,3640,3843,3605,3817,
6/6/1994 0:00:00,3817,4067,3751,4048,
6/7/1994 0:00:00,3994,3994,3994,3994,
6/8/1994 0:00:00,3985,3985,3787,3792,
6/9/1994 0:00:00,3792,3881,3656,3872,
6/10/1994 0:00:00,3872,3965,3802,3919,
6/13/1994 0:00:00,3919,3963,3756,3756,
6/14/1994 0:00:00,3756,3843,3690,3778,
6/15/1994 0:00:00,3778,3853,3727,3775,
6/16/1994 0:00:00,3733,3733,3656,3664,
6/17/1994 0:00:00,3664,3841,3625,3840,
6/20/1994 0:00:00,3840,3853,3722,3771,
6/21/1994 0:00:00,3761,3761,3531,3575,
6/22/1994 0:00:00,3575,3656,3508,3587,
6/23/1994 0:00:00,3587,3602,3455,3455,
6/24/1994 0:00:00,3409,3409,3329,3357,
6/27/1994 0:00:00,3357,3579,3284,3571,
6/28/1994 0:00:00,3571,3702,3540,3702,
6/29/1994 0:00:00,3702,3901,3632,3901,
6/30/1994 0:00:00,3889,3889,3603,3623,
7/4/1994 0:00:00,3623,3712,3579,3581,
7/5/1994 0:00:00,3581,3600,3484,3564,
7/6/1994 0:00:00,3580,3784,3580,3754,
7/7/1994 0:00:00,3754,3923,3754,3905,
7/8/1994 0:00:00,3905,4058,3861,4052,
7/11/1994 0:00:00,4052,4108,3955,4011,
7/12/1994 0:00:00,4011,4088,3912,3920,
7/13/1994 0:00:00,3920,3954,3809,3841,
7/14/1994 0:00:00,3842,4050,3842,4017,
7/15/1994 0:00:00,4026,4144,4026,4080,
7/18/1994 0:00:00,4080,4122,4033,4045,
7/19/1994 0:00:00,4013,4013,3864,3875,
7/20/1994 0:00:00,3913,4054,3913,4039,
7/21/1994 0:00:00,4039,4060,3975,4018,
7/22/1994 0:00:00,4018,4088,3950,3987,
7/25/1994 0:00:00,3987,4032,3938,3994,
7/26/1994 0:00:00,3994,4078,3972,4077,
7/27/1994 0:00:00,4077,4164,4035,4150,
7/28/1994 0:00:00,4150,4261,4147,4255,
7/29/1994 0:00:00,4255,4274,4178,4201,
8/1/1994 0:00:00,4201,4223,4091,4152,
8/2/1994 0:00:00,4159,4311,4159,4311,
8/3/1994 0:00:00,4311,4426,4271,4392,
8/4/1994 0:00:00,4392,4407,4318,4355,
8/5/1994 0:00:00,4355,4479,4337,4470,
8/8/1994 0:00:00,4470,4599,4400,4581,
8/9/1994 0:00:00,4581,4616,4480,4558,
8/10/1994 0:00:00,4558,4599,4480,4513,
8/11/1994 0:00:00,4513,4513,4408,4464,
8/12/1994 0:00:00,4468,4559,4468,4547,
8/15/1994 0:00:00,4547,4651,4541,4651,
8/16/1994 0:00:00,4652,4750,4652,4744,
8/17/1994 0:00:00,4744,4970,4733,4969,
8/18/1994 0:00:00,4969,5094,4969,5027,
8/19/1994 0:00:00,5027,5145,4951,5138,
8/22/1994 0:00:00,5138,5419,5138,5386,
8/23/1994 0:00:00,5386,5445,5264,5304,
8/24/1994 0:00:00,5304,5392,5186,5208,
8/25/1994 0:00:00,5208,5361,5157,5355,
8/26/1994 0:00:00,5355,5419,5184,5214,
8/29/1994 0:00:00,5214,5324,5108,5323,
8/30/1994 0:00:00,5325,5432,5325,5380,
8/31/1994 0:00:00,5380,5450,5288,5329,
9/1/1994 0:00:00,5329,5460,5295,5437,
9/2/1994 0:00:00,5437,5540,5356,5367,
9/5/1994 0:00:00,5318,5318,4793,4804,
9/6/1994 0:00:00,4807,5125,4807,4989,
9/8/1994 0:00:00,5032,5273,5032,5272,
9/9/1994 0:00:00,5273,5402,5273,5351,
9/12/1994 0:00:00,5351,5511,5288,5511,
9/13/1994 0:00:00,5511,5565,5441,5511,
9/14/1994 0:00:00,5511,5641,5464,5476,110
9/15/1994 0:00:00,5476,5483,5263,5287,
9/16/1994 0:00:00,5287,5425,5222,5294,
9/19/1994 0:00:00,5294,5359,5258,5292,
9/20/1994 0:00:00,5292,5297,5162,5177,
9/21/1994 0:00:00,5177,5345,5172,5344,
9/22/1994 0:00:00,5344,5430,5303,5395,
9/23/1994 0:00:00,5395,5515,5395,5453,
9/26/1994 0:00:00,5453,5497,5238,5265,
9/27/1994 0:00:00,5265,5297,5180,5218,
9/28/1994 0:00:00,5218,5327,5198,5277,
9/29/1994 0:00:00,5278,5443,5278,5443,
9/30/1994 0:00:00,5443,5597,5442,5484,
10/4/1994 0:00:00,5484,5532,5301,5335,
10/5/1994 0:00:00,5335,5364,5165,5167,
10/6/1994 0:00:00,5167,5220,4955,4979,
10/7/1994 0:00:00,4979,5001,4587,4877,
10/10/1994 0:00:00,4877,5041,4873,5032,
10/11/1994 0:00:00,5032,5096,4870,4926,
10/13/1994 0:00:00,4926,5084,4882,4945,
10/14/1994 0:00:00,4945,4986,4824,4834,
10/17/1994 0:00:00,4834,4923,4728,4784,
10/18/1994 0:00:00,4784,4910,4768,4910,
10/19/1994 0:00:00,4910,4913,4645,4759,
10/20/1994 0:00:00,4759,4845,4684,4724,
10/21/1994 0:00:00,4724,4779,4542,4562,
10/24/1994 0:00:00,4562,4601,4330,4344,
10/25/1994 0:00:00,4344,4546,4284,4543,
10/26/1994 0:00:00,4543,4699,4484,4664,
10/27/1994 0:00:00,4664,4710,4592,4707,
10/28/1994 0:00:00,4713,4954,4713,4928,
10/31/1994 0:00:00,4928,4962,4763,4798,
11/1/1994 0:00:00,4798,4800,4622,4701,
11/3/1994 0:00:00,4700,4700,4502,4508,
11/4/1994 0:00:00,4508,4676,4505,4667,
11/7/1994 0:00:00,4669,4865,4669,4809,
11/8/1994 0:00:00,4809,4959,4772,4782,
11/9/1994 0:00:00,4782,4892,4731,4885,
11/10/1994 0:00:00,4885,5043,4884,4993,
11/11/1994 0:00:00,4993,5065,4934,4952,
11/14/1994 0:00:00,4952,4983,4886,4949,
11/16/1994 0:00:00,4949,5036,4949,4990,
11/17/1994 0:00:00,4990,5086,4845,4874,
11/18/1994 0:00:00,4874,4891,4644,4712,
11/21/1994 0:00:00,4712,4713,4460,4483,
11/22/1994 0:00:00,4483,4508,4218,4495,
11/23/1994 0:00:00,4495,4495,4314,4393,
11/24/1994 0:00:00,4393,4574,4390,4573,
11/28/1994 0:00:00,4441,4441,4315,4399,
11/29/1994 0:00:00,4422,4677,4422,4672,
11/30/1994 0:00:00,4672,4841,4591,4656,
12/1/1994 0:00:00,4656,4820,4636,4652,
12/2/1994 0:00:00,4652,4669,4508,4525,
12/5/1994 0:00:00,4525,4639,4400,4631,
12/6/1994 0:00:00,4631,4669,4510,4573,
12/7/1994 0:00:00,4573,4655,4551,4597,
12/8/1994 0:00:00,4597,4781,4597,4769,
12/9/1994 0:00:00,4769,4885,4701,4731,
12/12/1994 0:00:00,4736,4864,4736,4813,
12/13/1994 0:00:00,4813,4858,4759,4835,
12/14/1994 0:00:00,4835,4978,4823,4977,
12/15/1994 0:00:00,4977,5016,4812,4843,
12/16/1994 0:00:00,4843,4919,4807,4918,
12/19/1994 0:00:00,4918,5025,4899,4923,
12/20/1994 0:00:00,4923,4983,4785,4799,
12/21/1994 0:00:00,4799,4799,4460,4495,
12/22/1994 0:00:00,4482,4482,3984,4221,
12/23/1994 0:00:00,4221,4355,4207,4351,
12/26/1994 0:00:00,4351,4478,4278,4278,
12/27/1994 0:00:00,4278,4365,4036,4114,
12/28/1994 0:00:00,4114,4246,4065,4195,
12/29/1994 0:00:00,4222,4364,4222,4354,
1/2/1995 0:00:00,4354,4399,4290,4319,
1/3/1995 0:00:00,4319,4387,4087,4098,
1/4/1995 0:00:00,4094,4094,3861,3968,
1/5/1995 0:00:00,3968,4040,3938,4037,
1/6/1995 0:00:00,4037,4106,3807,3827,
1/9/1995 0:00:00,3827,3841,3560,3628,
1/10/1995 0:00:00,3628,3692,3166,3270,
1/11/1995 0:00:00,3270,3507,3102,3499,
1/12/1995 0:00:00,3499,3847,3498,3841,
1/13/1995 0:00:00,3841,4111,3780,4104,
1/16/1995 0:00:00,4104,4106,3862,4056,
1/17/1995 0:00:00,4056,4258,3978,4210,
1/18/1995 0:00:00,4210,4221,4071,4079,
1/19/1995 0:00:00,4051,4051,3773,3809,
1/20/1995 0:00:00,3809,3872,3634,3862,
1/23/1995 0:00:00,3841,3841,3678,3758,
1/24/1995 0:00:00,3758,3866,3758,3840,
1/26/1995 0:00:00,3847,3974,3847,3927,
1/27/1995 0:00:00,3927,3951,3731,3784,
1/30/1995 0:00:00,3738,3738,3421,3581,
1/31/1995 0:00:00,3581,3915,3544,3885,
2/1/1995 0:00:00,3886,4069,3886,3990,
2/2/1995 0:00:00,3990,3991,3828,3898,
2/3/1995 0:00:00,3898,3977,3835,3944,
2/6/1995 0:00:00,3944,3987,3806,3830,
2/7/1995 0:00:00,3830,3830,3632,3637,
2/8/1995 0:00:00,3637,3707,3551,3556,
2/9/1995 0:00:00,3550,3550,3284,3402,
2/10/1995 0:00:00,3394,3394,3256,3308,
2/13/1995 0:00:00,3308,3433,3286,3295,
2/14/1995 0:00:00,3277,3277,3136,3192,
2/15/1995 0:00:00,3192,3286,3060,3069,
2/16/1995 0:00:00,3069,3070,2807,2864,
2/17/1995 0:00:00,2865,3027,2865,3023,
2/20/1995 0:00:00,3023,3055,2954,2962,
2/21/1995 0:00:00,2962,2977,2782,2793,
2/22/1995 0:00:00,2793,2895,2758,2872,
2/23/1995 0:00:00,2872,3218,2872,3217,
2/24/1995 0:00:00,3217,3346,3183,3271,
3/2/1995 0:00:00,3267,3267,2970,2989,
3/3/1995 0:00:00,2989,3018,2842,2988,
3/6/1995 0:00:00,2988,3036,2857,2867,
3/7/1995 0:00:00,2867,2956,2607,2616,
3/8/1995 0:00:00,2616,2701,2351,2363,
3/9/1995 0:00:00,2363,2449,2110,2138,65
3/10/1995 0:00:00,2145,2686,2145,2686,
3/13/1995 0:00:00,2686,2788,2542,2671,
3/14/1995 0:00:00,2725,3056,2725,3017,
3/15/1995 0:00:00,3017,3083,2901,2939,
3/16/1995 0:00:00,2939,3142,2915,3142,
3/17/1995 0:00:00,3142,3165,2899,2981,
3/20/1995 0:00:00,2981,3039,2844,2870,
3/21/1995 0:00:00,2874,3035,2874,3006,
3/22/1995 0:00:00,3006,3149,2944,3004,
3/23/1995 0:00:00,3004,3146,2915,3146,
3/24/1995 0:00:00,3150,3391,3150,3361,
3/27/1995 0:00:00,3361,3495,3336,3372,
3/28/1995 0:00:00,3372,3373,3237,3256,
3/29/1995 0:00:00,3256,3311,3148,3189,
3/30/1995 0:00:00,3189,3358,3115,3126,
3/31/1995 0:00:00,3124,3124,2946,2979,
4/3/1995 0:00:00,2979,2983,2867,2894,
4/4/1995 0:00:00,2894,3125,2894,3125,
4/5/1995 0:00:00,3125,3192,3073,3180,
4/6/1995 0:00:00,3188,3306,3188,3255,
4/7/1995 0:00:00,3255,3257,3160,3193,
4/10/1995 0:00:00,3193,3195,3103,3114,
4/11/1995 0:00:00,3114,3114,2944,3018,
4/12/1995 0:00:00,3018,3035,2899,3021,
4/17/1995 0:00:00,3021,3167,3013,3113,
4/18/1995 0:00:00,3113,3198,3081,3194,
4/19/1995 0:00:00,3194,3342,3178,3331,
4/20/1995 0:00:00,3331,3403,3265,3384,
4/24/1995 0:00:00,3384,3518,3377,3513,
4/25/1995 0:00:00,3513,3778,3475,3699,
4/26/1995 0:00:00,3699,3912,3699,3826,
4/27/1995 0:00:00,3826,3913,3791,3851,
4/28/1995 0:00:00,3851,3929,3786,3814,
5/2/1995 0:00:00,3814,3880,3726,3862,
5/3/1995 0:00:00,3865,4054,3865,3976,
5/4/1995 0:00:00,3976,4069,3944,4044,
5/5/1995 0:00:00,4044,4168,3986,4008,
5/8/1995 0:00:00,4008,4008,3900,3914,
5/9/1995 0:00:00,3915,4092,3915,4065,
5/10/1995 0:00:00,4065,4153,4034,4050,
5/11/1995 0:00:00,4050,4080,3927,3951,
5/12/1995 0:00:00,3951,4000,3919,3998,
5/15/1995 0:00:00,3998,4044,3882,3894,
5/16/1995 0:00:00,3894,3896,3787,3835,
5/17/1995 0:00:00,3846,3978,3846,3964,
5/18/1995 0:00:00,3964,4038,3950,4008,
5/19/1995 0:00:00,4005,4005,3887,3950,
5/22/1995 0:00:00,3950,4044,3935,4034,
5/23/1995 0:00:00,4034,4112,4027,4049,
5/24/1995 0:00:00,4049,4151,4037,4100,
5/25/1995 0:00:00,4100,4185,4010,4019,
5/26/1995 0:00:00,4017,4017,3905,3905,
5/29/1995 0:00:00,3903,3903,3797,3896,
5/30/1995 0:00:00,3896,3914,3699,3707,
5/31/1995 0:00:00,3707,3829,3685,3721,
6/1/1995 0:00:00,3721,3784,3659,3774,
6/2/1995 0:00:00,3791,3982,3791,3966,
6/5/1995 0:00:00,3966,4072,3966,4063,
6/6/1995 0:00:00,4063,4063,3898,3933,
6/7/1995 0:00:00,3933,3939,3781,3808,
6/8/1995 0:00:00,3808,3882,3724,3818,
6/9/1995 0:00:00,3818,3819,3637,3671,
6/12/1995 0:00:00,3671,3716,3588,3705,
6/13/1995 0:00:00,3705,3792,3673,3789,
6/14/1995 0:00:00,3789,3789,3648,3665,
6/16/1995 0:00:00,3665,3731,3635,3718,
6/19/1995 0:00:00,3718,3765,3673,3696,
6/20/1995 0:00:00,3696,3698,3563,3577,
6/21/1995 0:00:00,3577,3641,3518,3632,
6/22/1995 0:00:00,3632,3662,3575,3599,
6/23/1995 0:00:00,3599,3672,3545,3586,
6/26/1995 0:00:00,3586,3587,3515,3537,
6/27/1995 0:00:00,3539,3693,3539,3661,
6/28/1995 0:00:00,3665,3744,3665,3715,
6/29/1995 0:00:00,3715,3719,3663,3678,
6/30/1995 0:00:00,3678,3710,3598,3603,
7/3/1995 0:00:00,3603,3629,3574,3594,
7/4/1995 0:00:00,3594,3643,3585,3634,
7/5/1995 0:00:00,3634,3732,3586,3700,
7/6/1995 0:00:00,3708,3821,3708,3821,
7/7/1995 0:00:00,3823,3970,3823,3962,
7/10/1995 0:00:00,3962,4013,3939,3958,
7/11/1995 0:00:00,3958,3963,3877,3889,
7/12/1995 0:00:00,3889,4027,3860,4026,
7/13/1995 0:00:00,4026,4082,3995,4008,
7/17/1995 0:00:00,4008,4051,3999,4016,
7/18/1995 0:00:00,4016,4018,3903,3919,
7/19/1995 0:00:00,3919,3935,3817,3829,
7/20/1995 0:00:00,3831,3943,3831,3939,
7/21/1995 0:00:00,3939,3951,3857,3862,
7/24/1995 0:00:00,3862,3903,3852,3900,
7/25/1995 0:00:00,3900,3948,3887,3918,
7/26/1995 0:00:00,3918,3921,3858,3879,
7/27/1995 0:00:00,3879,3924,3867,3913,
7/28/1995 0:00:00,3913,3953,3874,3888,
7/31/1995 0:00:00,3886,3886,3846,3877,
8/1/1995 0:00:00,3877,3895,3817,3871,
8/2/1995 0:00:00,3872,3974,3872,3918,
8/3/1995 0:00:00,3918,4026,3878,4026,
8/4/1995 0:00:00,4137,4201,4137,4200,
8/7/1995 0:00:00,4200,4402,4194,4394,
8/8/1995 0:00:00,4392,4392,4244,4311,
8/9/1995 0:00:00,4311,4366,4251,4280,
8/10/1995 0:00:00,4280,4337,4253,4337,
8/11/1995 0:00:00,4333,4333,4146,4193,
8/14/1995 0:00:00,4188,4188,4041,4081,
8/15/1995 0:00:00,4081,4241,4079,4156,
8/16/1995 0:00:00,4156,4237,4076,4223,
8/17/1995 0:00:00,4223,4306,4205,4229,
8/18/1995 0:00:00,4229,4277,4202,4235,
8/21/1995 0:00:00,4235,4307,4231,4299,
8/22/1995 0:00:00,4299,4357,4262,4306,
8/23/1995 0:00:00,4408,4490,4408,4471,
8/24/1995 0:00:00,4471,4540,4417,4445,
8/25/1995 0:00:00,4445,4492,4409,4459,
8/28/1995 0:00:00,4461,4555,4461,4515,
8/29/1995 0:00:00,4513,4513,4358,4368,
8/30/1995 0:00:00,4364,4364,4184,4236,
8/31/1995 0:00:00,4236,4345,4215,4311,
9/1/1995 0:00:00,4313,4455,4313,4450,
9/4/1995 0:00:00,4450,4520,4448,4520,
9/5/1995 0:00:00,4520,4568,4492,4563,
9/6/1995 0:00:00,4563,4589,4527,4550,
9/8/1995 0:00:00,4550,4568,4526,4532,
9/11/1995 0:00:00,4532,4639,4517,4639,
9/12/1995 0:00:00,4639,4744,4635,4704,
9/13/1995 0:00:00,4704,4830,4658,4737,
9/14/1995 0:00:00,4737,4871,4734,4811,
9/15/1995 0:00:00,4811,4849,4770,4802,
9/18/1995 0:00:00,4802,4887,4802,4851,
9/19/1995 0:00:00,4851,4888,4812,4861,
9/20/1995 0:00:00,4861,4886,4767,4777,
9/21/1995 0:00:00,4777,4785,4673,4694,
9/22/1995 0:00:00,4694,4694,4608,4674,
9/25/1995 0:00:00,4672,4672,4567,4579,
9/26/1995 0:00:00,4579,4638,4529,4544,
9/27/1995 0:00:00,4544,4576,4482,4548,
9/28/1995 0:00:00,4548,4617,4544,4567,
9/29/1995 0:00:00,4567,4674,4556,4670,
10/2/1995 0:00:00,4668,4688,4538,4538,
10/3/1995 0:00:00,4547,4558,4423,4504,
10/4/1995 0:00:00,4507,4507,4411,4426,
10/5/1995 0:00:00,4424,4523,4424,4499,
10/6/1995 0:00:00,4492,4545,4486,4515,
10/9/1995 0:00:00,4515,4515,4433,4457,
10/10/1995 0:00:00,4457,4457,4345,4410,
10/11/1995 0:00:00,4410,4503,4410,4501,
10/13/1995 0:00:00,4501,4538,4496,4514,
10/16/1995 0:00:00,4511,4552,4480,4550,
10/17/1995 0:00:00,4550,4624,4550,4621,
10/18/1995 0:00:00,4621,4633,4575,4602,
10/19/1995 0:00:00,4599,4600,4564,4585,
10/20/1995 0:00:00,4610,4672,4605,4669,
10/23/1995 0:00:00,4669,4669,4562,4564,
10/24/1995 0:00:00,4566,4573,4476,4528,
10/25/1995 0:00:00,4531,4562,4339,4344,
10/26/1995 0:00:00,4341,4341,4060,4060,
10/27/1995 0:00:00,4060,4183,3923,4141,
10/30/1995 0:00:00,4141,4177,4050,4069,
10/31/1995 0:00:00,4069,4143,4066,4128,
11/1/1995 0:00:00,4128,4172,4073,4100,
11/3/1995 0:00:00,4097,4180,4097,4159,
11/6/1995 0:00:00,4155,4168,4082,4094,
11/7/1995 0:00:00,4090,4115,4003,4111,
11/8/1995 0:00:00,4114,4173,4051,4117,
11/9/1995 0:00:00,4117,4158,4072,4113,
11/10/1995 0:00:00,4126,4126,3931,3958,
11/13/1995 0:00:00,3953,3953,3760,3787,
11/14/1995 0:00:00,3789,3843,3714,3797,
11/16/1995 0:00:00,3800,4004,3800,4004,
11/17/1995 0:00:00,4003,4106,3996,4064,
11/20/1995 0:00:00,4064,4064,3903,3966,
11/21/1995 0:00:00,3966,4060,3897,4060,
11/22/1995 0:00:00,4062,4158,4033,4106,
11/23/1995 0:00:00,4103,4198,4051,4191,
11/24/1995 0:00:00,4191,4209,4071,4082,
11/27/1995 0:00:00,4081,4128,3983,4105,
11/28/1995 0:00:00,4108,4170,4044,4050,
11/29/1995 0:00:00,4050,4182,4047,4182,
11/30/1995 0:00:00,4187,4391,4185,4379,
12/1/1995 0:00:00,4379,4388,4249,4346,
12/4/1995 0:00:00,4346,4390,4296,4334,
12/5/1995 0:00:00,4329,4346,4264,4281,
12/6/1995 0:00:00,4279,4393,4278,4304,
12/7/1995 0:00:00,4299,4351,4278,4319,
12/8/1995 0:00:00,4319,4356,4293,4299,
12/11/1995 0:00:00,4300,4310,4267,4306,
12/12/1995 0:00:00,4306,4376,4305,4366,
12/13/1995 0:00:00,4366,4392,4350,4370,
12/14/1995 0:00:00,4371,4371,4136,4183,
12/15/1995 0:00:00,4186,4217,4110,4159,
12/18/1995 0:00:00,4152,4152,4015,4056,
12/19/1995 0:00:00,4054,4074,3958,4035,
12/20/1995 0:00:00,4036,4206,4036,4206,
12/21/1995 0:00:00,4203,4261,4190,4252,
12/22/1995 0:00:00,4254,4373,4254,4343,
12/26/1995 0:00:00,4346,4383,4346,4364,
12/27/1995 0:00:00,4364,4397,4336,4346,
12/28/1995 0:00:00,4344,4347,4272,4299,
1/2/1996 0:00:00,4299,4393,4299,4390,
1/3/1996 0:00:00,4393,4686,4393,4681,
1/4/1996 0:00:00,4684,4746,4651,4684,
1/5/1996 0:00:00,4681,4711,4582,4694,
1/8/1996 0:00:00,4695,4797,4695,4741,
1/9/1996 0:00:00,4740,4740,4621,4654,
1/10/1996 0:00:00,4651,4677,4562,4622,
1/11/1996 0:00:00,4619,4749,4619,4749,
1/12/1996 0:00:00,4748,4853,4748,4847,
1/15/1996 0:00:00,4848,4897,4811,4895,
1/16/1996 0:00:00,4896,4964,4832,4847,
1/17/1996 0:00:00,4850,4860,4793,4836,
1/18/1996 0:00:00,4833,4839,4753,4834,
1/19/1996 0:00:00,4834,4913,4803,4909,
1/22/1996 0:00:00,4909,4922,4838,4894,
1/23/1996 0:00:00,4897,4985,4897,4985,
1/24/1996 0:00:00,4983,5020,4920,4945,
1/26/1996 0:00:00,4939,4939,4832,4908,
1/29/1996 0:00:00,4905,4947,4875,4935,
1/30/1996 0:00:00,4938,5148,4938,5133,
1/31/1996 0:00:00,5133,5172,5084,5152,
2/1/1996 0:00:00,5153,5292,5098,5269,
2/2/1996 0:00:00,5270,5411,5257,5411,
2/5/1996 0:00:00,5405,5407,5293,5333,
2/6/1996 0:00:00,5330,5380,5296,5354,
2/7/1996 0:00:00,5354,5362,5280,5283,
2/8/1996 0:00:00,5280,5324,5193,5323,
2/9/1996 0:00:00,5320,5352,5271,5305,
2/12/1996 0:00:00,5303,5343,5249,5339,
2/13/1996 0:00:00,5342,5398,5315,5386,
2/14/1996 0:00:00,5386,5386,5274,5331,
2/15/1996 0:00:00,5328,5329,5256,5274,
2/16/1996 0:00:00,5280,5280,5150,5173,
2/22/1996 0:00:00,5172,5240,5117,5238,
2/23/1996 0:00:00,5241,5358,5241,5274,
2/26/1996 0:00:00,5271,5288,5231,5245,
2/27/1996 0:00:00,5245,5245,5177,5193,
2/28/1996 0:00:00,5194,5231,5168,5199,
2/29/1996 0:00:00,5199,5199,4940,4958,
3/1/1996 0:00:00,4961,5121,4961,5083,
3/4/1996 0:00:00,5086,5154,5081,5153,
3/5/1996 0:00:00,5150,5224,5087,5198,
3/6/1996 0:00:00,5195,5196,4970,4975,
3/7/1996 0:00:00,4967,4967,4659,4756,
3/8/1996 0:00:00,4763,4836,4643,4722,
3/11/1996 0:00:00,4707,4772,4596,4772,
3/12/1996 0:00:00,4775,4805,4710,4739,
3/13/1996 0:00:00,4742,4848,4742,4806,
3/14/1996 0:00:00,4806,4870,4779,4841,
3/15/1996 0:00:00,4838,4854,4777,4853,
3/18/1996 0:00:00,4850,4923,4850,4887,
3/19/1996 0:00:00,4887,4920,4839,4852,
3/20/1996 0:00:00,4845,4872,4746,4868,
3/21/1996 0:00:00,4871,5003,4871,4980,
3/22/1996 0:00:00,4981,5062,4981,5051,
3/25/1996 0:00:00,5051,5112,5032,5032,
3/26/1996 0:00:00,5029,5047,4928,4982,
3/27/1996 0:00:00,4982,5043,4936,5040,
3/28/1996 0:00:00,5039,5039,4943,4981,
3/29/1996 0:00:00,4988,5015,4923,4955,
4/1/1996 0:00:00,4955,5022,4952,5009,
4/2/1996 0:00:00,5009,5032,4972,4986,
4/3/1996 0:00:00,4985,4987,4914,4978,
4/8/1996 0:00:00,4977,4977,4831,4854,
4/9/1996 0:00:00,4857,4894,4834,4866,
4/10/1996 0:00:00,4867,4927,4861,4890,
4/11/1996 0:00:00,4890,4910,4842,4885,
4/12/1996 0:00:00,4885,5016,4885,5016,
4/15/1996 0:00:00,5016,5023,4967,5022,
4/16/1996 0:00:00,5022,5026,4975,4989,
4/17/1996 0:00:00,4986,5015,4963,5004,
4/18/1996 0:00:00,5004,5013,4954,5002,
4/19/1996 0:00:00,5011,5081,4995,5076,
4/22/1996 0:00:00,5076,5137,5070,5080,
4/23/1996 0:00:00,5080,5080,5032,5062,
4/24/1996 0:00:00,5062,5091,5038,5047,
4/25/1996 0:00:00,5050,5122,5049,5122,
4/26/1996 0:00:00,5122,5161,5121,5143,
4/29/1996 0:00:00,5144,5149,5098,5149,
4/30/1996 0:00:00,5149,5175,5134,5164,
5/2/1996 0:00:00,5164,5191,5130,5146,
5/3/1996 0:00:00,5146,5170,5099,5101,
5/6/1996 0:00:00,5102,5154,5097,5153,
5/7/1996 0:00:00,5153,5285,5139,5284,
5/8/1996 0:00:00,5284,5364,5269,5361,
5/9/1996 0:00:00,5361,5407,5337,5389,
5/10/1996 0:00:00,5391,5412,5338,5345,
5/13/1996 0:00:00,5346,5484,5346,5480,
5/14/1996 0:00:00,5480,5508,5413,5428,
5/15/1996 0:00:00,5426,5500,5422,5448,
5/16/1996 0:00:00,5448,5495,5379,5476,
5/17/1996 0:00:00,5476,5573,5476,5560,
5/20/1996 0:00:00,5560,5662,5532,5656,
5/21/1996 0:00:00,5653,5676,5590,5602,
